Timestamp,SOC (%),Power (MW),Frequency Regulation Signal (Hz),Operational Mode,Market Price (GBP/MWh)
2024-06-02 18:00:00,70.31,41.69,49.974,Energy Arbitrage,75.25
2024-06-02 18:15:00,65.31,39.95,49.976,Energy Arbitrage,82.35
2024-06-02 18:30:00,60.01,42.39,50.019,Energy Arbitrage,108.78
2024-06-02 18:45:00,55.4,36.87,50.053,Energy Arbitrage,82.46
2024-06-02 19:00:00,49.92,43.89,50.044,Energy Arbitrage,86.07
2024-06-02 19:15:00,44.42,43.98,49.978,Energy Arbitrage,91.3
2024-06-02 19:30:00,39.98,35.52,50.016,Energy Arbitrage,89.65
2024-06-02 19:45:00,35.26,37.78,50.052,Energy Arbitrage,106.06
2024-06-02 20:00:00,29.38,47.06,50.071,Energy Arbitrage,79.97
2024-06-02 20:15:00,23.2,49.41,50.047,Energy Arbitrage,54.45
2024-06-02 20:30:00,18.56,37.09,50.045,Energy Arbitrage,75.08
2024-06-02 20:45:00,13.93,37.06,49.995,Energy Arbitrage,43.59
2024-06-02 21:00:00,10.0,31.45,50.145,Energy Arbitrage,48.74
2024-06-02 21:15:00,10.0,0.0,49.925,Energy Arbitrage,41.89
2024-06-02 21:30:00,10.0,0.0,49.994,Energy Arbitrage,49.14
2024-06-02 21:45:00,10.0,0.0,50.07,Energy Arbitrage,46.49
2024-06-02 22:00:00,10.0,0.0,50.198,Frequency Regulation,50.49
2024-06-02 22:15:00,10.12,-1.0,50.107,Frequency Regulation,32.97
2024-06-02 22:30:00,10.0,1.0,50.01,Frequency Regulation,40.89
2024-06-02 22:45:00,10.0,0.0,50.003,Frequency Regulation,35.45
2024-06-02 23:00:00,10.6,-4.83,50.083,Frequency Regulation,43.66
2024-06-02 23:15:00,10.21,3.11,50.182,Frequency Regulation,29.65
2024-06-02 23:30:00,10.12,0.73,49.93,Frequency Regulation,35.23
2024-06-02 23:45:00,10.61,-3.91,50.164,Frequency Regulation,33.26
2024-06-03 00:00:00,10.79,-1.45,50.054,Frequency Regulation,41.21
2024-06-03 00:15:00,10.12,5.4,50.149,Frequency Regulation,44.38
2024-06-03 00:30:00,10.0,0.95,49.922,Frequency Regulation,39.04
2024-06-03 00:45:00,10.21,-1.68,50.049,Frequency Regulation,36.24
2024-06-03 01:00:00,15.15,-39.53,50.0,Energy Arbitrage,40.1
2024-06-03 01:15:00,20.56,-43.25,50.014,Energy Arbitrage,35.98
2024-06-03 01:30:00,25.6,-40.31,50.045,Energy Arbitrage,51.52
2024-06-03 01:45:00,29.45,-30.8,50.008,Energy Arbitrage,60.11
2024-06-03 02:00:00,34.21,-38.12,49.939,Energy Arbitrage,39.33
2024-06-03 02:15:00,38.31,-32.79,50.06,Energy Arbitrage,27.51
2024-06-03 02:30:00,43.11,-38.41,49.994,Energy Arbitrage,41.94
2024-06-03 02:45:00,47.51,-35.19,50.045,Energy Arbitrage,36.84
2024-06-03 03:00:00,51.98,-35.78,50.074,Energy Arbitrage,40.39
2024-06-03 03:15:00,56.6,-36.91,50.006,Energy Arbitrage,50.6
2024-06-03 03:30:00,60.71,-32.9,50.054,Energy Arbitrage,55.02
2024-06-03 03:45:00,64.57,-30.86,49.961,Energy Arbitrage,43.62
2024-06-03 04:00:00,69.29,-37.75,49.996,Energy Arbitrage,49.13
2024-06-03 04:15:00,73.89,-36.82,50.101,Energy Arbitrage,46.68
2024-06-03 04:30:00,79.19,-42.43,49.992,Energy Arbitrage,56.51
2024-06-03 04:45:00,83.39,-33.58,49.945,Energy Arbitrage,53.66
2024-06-03 05:00:00,82.88,4.08,49.849,Frequency Regulation,61.56
2024-06-03 05:15:00,83.16,-2.23,49.742,Frequency Regulation,40.68
2024-06-03 05:30:00,82.13,8.21,50.129,Frequency Regulation,56.82
2024-06-03 05:45:00,81.86,2.22,49.944,Frequency Regulation,84.95
2024-06-03 06:00:00,82.54,-5.5,49.956,Frequency Regulation,77.46
2024-06-03 06:15:00,81.89,5.24,50.073,Frequency Regulation,63.88
2024-06-03 06:30:00,81.75,1.11,49.992,Frequency Regulation,75.0
2024-06-03 06:45:00,81.62,1.05,50.004,Frequency Regulation,101.35
2024-06-03 07:00:00,76.48,41.09,49.968,Peak Shaving,108.71
2024-06-03 07:15:00,71.22,42.06,50.02,Peak Shaving,65.74
2024-06-03 07:30:00,66.1,41.03,49.96,Peak Shaving,100.73
2024-06-03 07:45:00,60.59,44.07,50.012,Peak Shaving,112.73
2024-06-03 08:00:00,56.47,32.97,49.922,Peak Shaving,121.3
2024-06-03 08:15:00,51.75,37.69,49.95,Peak Shaving,109.41
2024-06-03 08:30:00,47.55,33.63,49.977,Peak Shaving,103.98
2024-06-03 08:45:00,42.86,37.5,50.047,Peak Shaving,110.79
2024-06-03 09:00:00,38.02,38.76,49.974,Peak Shaving,64.63
2024-06-03 09:15:00,33.5,36.12,49.987,Peak Shaving,74.99
2024-06-03 09:30:00,27.76,45.92,50.07,Peak Shaving,105.16
2024-06-03 09:45:00,23.25,36.1,49.902,Peak Shaving,93.65
2024-06-03 10:00:00,22.37,7.05,49.876,Frequency Regulation,88.06
2024-06-03 10:15:00,22.62,-2.0,49.965,Frequency Regulation,55.52
2024-06-03 10:30:00,23.41,-6.31,49.999,Frequency Regulation,32.32
2024-06-03 10:45:00,22.82,4.74,50.081,Frequency Regulation,73.57
2024-06-03 11:00:00,23.25,-3.45,49.774,Frequency Regulation,54.93
2024-06-03 11:15:00,23.97,-5.75,50.108,Frequency Regulation,47.96
2024-06-03 11:30:00,24.87,-7.23,50.063,Frequency Regulation,50.02
2024-06-03 11:45:00,25.46,-4.7,49.851,Frequency Regulation,44.26
2024-06-03 12:00:00,28.8,-26.74,49.992,Peak Shaving,55.25
2024-06-03 12:15:00,32.92,-32.93,49.993,Peak Shaving,37.76
2024-06-03 12:30:00,37.58,-37.32,49.936,Peak Shaving,53.74
2024-06-03 12:45:00,41.0,-27.35,49.965,Peak Shaving,33.83
2024-06-03 13:00:00,45.73,-37.86,49.987,Peak Shaving,48.05
2024-06-03 13:15:00,49.11,-27.04,50.022,Peak Shaving,38.28
2024-06-03 13:30:00,52.93,-30.57,49.964,Peak Shaving,39.03
2024-06-03 13:45:00,57.02,-32.69,50.021,Peak Shaving,37.73
2024-06-03 14:00:00,61.53,-36.09,49.89,Peak Shaving,53.36
2024-06-03 14:15:00,66.29,-38.06,49.948,Peak Shaving,52.66
2024-06-03 14:30:00,70.85,-36.52,49.964,Peak Shaving,43.13
2024-06-03 14:45:00,75.8,-39.54,50.002,Peak Shaving,44.88
2024-06-03 15:00:00,75.59,1.63,50.001,Frequency Regulation,50.79
2024-06-03 15:15:00,74.52,8.57,49.947,Frequency Regulation,45.38
2024-06-03 15:30:00,73.84,5.43,49.987,Frequency Regulation,51.53
2024-06-03 15:45:00,74.58,-5.89,49.987,Frequency Regulation,52.51
2024-06-03 16:00:00,73.97,4.9,49.795,Frequency Regulation,54.63
2024-06-03 16:15:00,73.09,6.98,50.02,Frequency Regulation,59.13
2024-06-03 16:30:00,73.19,-0.76,49.853,Frequency Regulation,88.6
2024-06-03 16:45:00,73.19,-0.02,50.055,Frequency Regulation,123.42
2024-06-03 17:00:00,74.29,-8.82,50.087,Frequency Regulation,107.49
2024-06-03 17:15:00,73.37,7.4,49.974,Frequency Regulation,124.79
2024-06-03 17:30:00,73.95,-4.64,50.009,Frequency Regulation,105.95
2024-06-03 17:45:00,73.74,1.66,49.874,Frequency Regulation,122.09
2024-06-03 18:00:00,68.79,39.58,49.93,Energy Arbitrage,95.28
2024-06-03 18:15:00,63.24,44.41,49.89,Energy Arbitrage,126.6
2024-06-03 18:30:00,58.34,39.25,49.99,Energy Arbitrage,132.18
2024-06-03 18:45:00,54.05,34.32,50.017,Energy Arbitrage,139.26
2024-06-03 19:00:00,49.48,36.56,50.012,Energy Arbitrage,132.31
2024-06-03 19:15:00,45.16,34.55,49.96,Energy Arbitrage,131.8
2024-06-03 19:30:00,39.55,44.85,50.041,Energy Arbitrage,139.61
2024-06-03 19:45:00,34.97,36.64,50.022,Energy Arbitrage,89.18
2024-06-03 20:00:00,29.57,43.2,50.077,Energy Arbitrage,105.8
2024-06-03 20:15:00,24.25,42.58,49.975,Energy Arbitrage,50.02
2024-06-03 20:30:00,18.18,48.59,50.118,Energy Arbitrage,82.48
2024-06-03 20:45:00,13.19,39.89,49.919,Energy Arbitrage,77.27
2024-06-03 21:00:00,10.0,25.51,49.945,Energy Arbitrage,80.76
2024-06-03 21:15:00,10.0,0.0,49.964,Energy Arbitrage,60.24
2024-06-03 21:30:00,10.0,0.0,49.931,Energy Arbitrage,57.7
2024-06-03 21:45:00,10.0,0.0,50.043,Energy Arbitrage,54.63
2024-06-03 22:00:00,10.0,0.0,50.037,Frequency Regulation,42.94
2024-06-03 22:15:00,10.0,0.0,50.049,Frequency Regulation,53.98
2024-06-03 22:30:00,10.0,0.0,49.992,Frequency Regulation,32.89
2024-06-03 22:45:00,10.0,0.0,50.116,Frequency Regulation,39.22
2024-06-03 23:00:00,10.0,0.0,49.774,Frequency Regulation,42.94
2024-06-03 23:15:00,10.53,-4.21,49.981,Frequency Regulation,31.23
2024-06-03 23:30:00,11.23,-5.66,50.01,Frequency Regulation,48.61
2024-06-03 23:45:00,12.11,-7.01,50.2,Frequency Regulation,46.67
2024-06-04 00:00:00,11.15,7.7,49.94,Frequency Regulation,50.61
2024-06-04 00:15:00,11.95,-6.4,50.218,Frequency Regulation,41.38
2024-06-04 00:30:00,11.84,0.82,49.726,Frequency Regulation,34.74
2024-06-04 00:45:00,11.17,5.37,49.853,Frequency Regulation,42.74
2024-06-04 01:00:00,15.72,-36.36,50.075,Energy Arbitrage,23.73
2024-06-04 01:15:00,19.88,-33.28,50.024,Energy Arbitrage,34.01
2024-06-04 01:30:00,24.24,-34.88,49.826,Energy Arbitrage,60.14
2024-06-04 01:45:00,28.49,-34.06,49.99,Energy Arbitrage,26.5
2024-06-04 02:00:00,33.23,-37.89,49.886,Energy Arbitrage,39.25
2024-06-04 02:15:00,38.46,-41.82,49.895,Energy Arbitrage,31.57
2024-06-04 02:30:00,43.14,-37.45,50.017,Energy Arbitrage,45.2
2024-06-04 02:45:00,48.35,-41.66,49.955,Energy Arbitrage,42.33
2024-06-04 03:00:00,52.79,-35.53,49.972,Energy Arbitrage,38.77
2024-06-04 03:15:00,57.05,-34.09,50.027,Energy Arbitrage,51.86
2024-06-04 03:30:00,62.55,-43.99,49.941,Energy Arbitrage,18.24
2024-06-04 03:45:00,66.82,-34.18,50.038,Energy Arbitrage,41.81
2024-06-04 04:00:00,72.0,-41.46,50.044,Energy Arbitrage,48.15
2024-06-04 04:15:00,76.77,-38.13,50.082,Energy Arbitrage,40.02
2024-06-04 04:30:00,82.05,-42.27,49.985,Energy Arbitrage,49.85
2024-06-04 04:45:00,85.94,-31.12,49.998,Energy Arbitrage,64.23
2024-06-04 05:00:00,85.1,6.73,50.025,Frequency Regulation,52.26
2024-06-04 05:15:00,84.37,5.84,49.989,Frequency Regulation,66.58
2024-06-04 05:30:00,84.78,-3.23,49.939,Frequency Regulation,72.35
2024-06-04 05:45:00,84.93,-1.21,49.863,Frequency Regulation,77.79
2024-06-04 06:00:00,85.29,-2.91,49.8,Frequency Regulation,79.69
2024-06-04 06:15:00,84.92,2.96,49.826,Frequency Regulation,53.85
2024-06-04 06:30:00,84.78,1.11,50.014,Frequency Regulation,89.34
2024-06-04 06:45:00,84.2,4.65,49.961,Frequency Regulation,77.19
2024-06-04 07:00:00,79.25,39.59,49.927,Peak Shaving,37.16
2024-06-04 07:15:00,73.56,45.52,49.977,Peak Shaving,78.42
2024-06-04 07:30:00,68.08,43.83,49.958,Peak Shaving,96.44
2024-06-04 07:45:00,64.26,30.59,50.013,Peak Shaving,100.95
2024-06-04 08:00:00,59.29,39.74,49.958,Peak Shaving,126.13
2024-06-04 08:15:00,53.69,44.78,49.933,Peak Shaving,95.74
2024-06-04 08:30:00,48.88,38.52,50.017,Peak Shaving,86.49
2024-06-04 08:45:00,44.83,32.37,50.006,Peak Shaving,103.39
2024-06-04 09:00:00,39.42,43.28,50.0,Peak Shaving,103.4
2024-06-04 09:15:00,34.36,40.5,49.926,Peak Shaving,88.92
2024-06-04 09:30:00,29.41,39.58,49.99,Peak Shaving,101.85
2024-06-04 09:45:00,24.82,36.75,50.049,Peak Shaving,66.86
2024-06-04 10:00:00,24.29,4.2,50.194,Frequency Regulation,92.4
2024-06-04 10:15:00,23.3,7.95,49.989,Frequency Regulation,67.84
2024-06-04 10:30:00,22.54,6.07,50.046,Frequency Regulation,63.35
2024-06-04 10:45:00,22.97,-3.46,50.067,Frequency Regulation,62.35
2024-06-04 11:00:00,23.68,-5.65,50.013,Frequency Regulation,52.87
2024-06-04 11:15:00,22.57,8.89,49.967,Frequency Regulation,43.62
2024-06-04 11:30:00,21.61,7.68,49.859,Frequency Regulation,38.47
2024-06-04 11:45:00,21.97,-2.88,50.064,Frequency Regulation,54.59
2024-06-04 12:00:00,25.22,-26.05,50.073,Peak Shaving,49.85
2024-06-04 12:15:00,29.01,-30.3,50.006,Peak Shaving,55.26
2024-06-04 12:30:00,33.69,-37.46,49.965,Peak Shaving,56.61
2024-06-04 12:45:00,37.5,-30.45,50.062,Peak Shaving,31.06
2024-06-04 13:00:00,41.5,-31.97,49.96,Peak Shaving,48.97
2024-06-04 13:15:00,45.24,-29.99,49.943,Peak Shaving,40.69
2024-06-04 13:30:00,48.64,-27.18,50.014,Peak Shaving,37.0
2024-06-04 13:45:00,53.52,-39.03,49.951,Peak Shaving,40.05
2024-06-04 14:00:00,58.31,-38.34,49.937,Peak Shaving,54.12
2024-06-04 14:15:00,61.88,-28.55,49.978,Peak Shaving,56.28
2024-06-04 14:30:00,66.5,-36.98,49.969,Peak Shaving,51.2
2024-06-04 14:45:00,70.03,-28.17,50.024,Peak Shaving,52.75
2024-06-04 15:00:00,69.1,7.38,50.027,Frequency Regulation,62.29
2024-06-04 15:15:00,69.02,0.64,50.157,Frequency Regulation,63.38
2024-06-04 15:30:00,69.87,-6.81,49.844,Frequency Regulation,53.84
2024-06-04 15:45:00,69.31,4.52,50.254,Frequency Regulation,59.89
2024-06-04 16:00:00,70.24,-7.48,49.84,Frequency Regulation,38.33
2024-06-04 16:15:00,69.77,3.75,50.11,Frequency Regulation,80.57
2024-06-04 16:30:00,69.32,3.64,49.855,Frequency Regulation,45.98
2024-06-04 16:45:00,70.03,-5.69,49.936,Frequency Regulation,62.11
2024-06-04 17:00:00,71.0,-7.79,50.029,Frequency Regulation,88.28
2024-06-04 17:15:00,71.66,-5.26,50.038,Frequency Regulation,111.78
2024-06-04 17:30:00,72.12,-3.64,50.124,Frequency Regulation,97.66
2024-06-04 17:45:00,72.0,0.94,49.878,Frequency Regulation,116.66
2024-06-04 18:00:00,66.64,42.92,49.99,Energy Arbitrage,82.98
2024-06-04 18:15:00,61.63,40.0,49.988,Energy Arbitrage,171.72
2024-06-04 18:30:00,56.41,41.77,49.978,Energy Arbitrage,134.72
2024-06-04 18:45:00,51.64,38.18,49.945,Energy Arbitrage,117.96
2024-06-04 19:00:00,46.52,40.98,50.02,Energy Arbitrage,125.46
2024-06-04 19:15:00,41.78,37.89,50.003,Energy Arbitrage,104.65
2024-06-04 19:30:00,36.42,42.88,50.033,Energy Arbitrage,107.33
2024-06-04 19:45:00,30.33,48.75,50.008,Energy Arbitrage,74.72
2024-06-04 20:00:00,24.6,45.78,49.961,Energy Arbitrage,113.99
2024-06-04 20:15:00,19.71,39.18,50.019,Energy Arbitrage,81.81
2024-06-04 20:30:00,14.47,41.89,49.983,Energy Arbitrage,54.3
2024-06-04 20:45:00,10.0,35.76,50.036,Energy Arbitrage,75.99
2024-06-04 21:00:00,10.0,0.0,49.999,Energy Arbitrage,59.04
2024-06-04 21:15:00,10.0,0.0,50.04,Energy Arbitrage,57.39
2024-06-04 21:30:00,10.0,0.0,49.918,Energy Arbitrage,57.05
2024-06-04 21:45:00,10.0,0.0,49.934,Energy Arbitrage,59.23
2024-06-04 22:00:00,10.51,-4.07,49.888,Frequency Regulation,55.67
2024-06-04 22:15:00,11.57,-8.48,49.887,Frequency Regulation,64.94
2024-06-04 22:30:00,11.5,0.52,50.038,Frequency Regulation,46.05
2024-06-04 22:45:00,12.33,-6.64,50.125,Frequency Regulation,50.06
2024-06-04 23:00:00,11.81,4.2,50.133,Frequency Regulation,48.03
2024-06-04 23:15:00,11.22,4.71,50.05,Frequency Regulation,46.68
2024-06-04 23:30:00,10.58,5.17,49.979,Frequency Regulation,46.54
2024-06-04 23:45:00,11.3,-5.78,50.138,Frequency Regulation,39.19
2024-06-05 00:00:00,10.52,6.2,49.936,Frequency Regulation,51.69
2024-06-05 00:15:00,11.04,-4.14,49.889,Frequency Regulation,33.54
2024-06-05 00:30:00,11.31,-2.12,50.105,Frequency Regulation,28.96
2024-06-05 00:45:00,11.0,2.42,49.995,Frequency Regulation,45.43
2024-06-05 01:00:00,15.4,-35.13,50.027,Energy Arbitrage,37.32
2024-06-05 01:15:00,19.33,-31.47,49.997,Energy Arbitrage,42.96
2024-06-05 01:30:00,24.51,-41.42,49.977,Energy Arbitrage,54.12
2024-06-05 01:45:00,29.2,-37.52,49.977,Energy Arbitrage,45.35
2024-06-05 02:00:00,33.88,-37.46,49.906,Energy Arbitrage,44.31
2024-06-05 02:15:00,39.36,-43.82,49.945,Energy Arbitrage,25.77
2024-06-05 02:30:00,43.34,-31.85,49.981,Energy Arbitrage,54.24
2024-06-05 02:45:00,47.71,-34.97,49.984,Energy Arbitrage,35.45
2024-06-05 03:00:00,51.87,-33.31,50.016,Energy Arbitrage,48.06
2024-06-05 03:15:00,56.45,-36.62,49.954,Energy Arbitrage,38.93
2024-06-05 03:30:00,61.43,-39.87,49.988,Energy Arbitrage,43.38
2024-06-05 03:45:00,65.96,-36.23,49.963,Energy Arbitrage,51.99
2024-06-05 04:00:00,70.3,-34.74,49.961,Energy Arbitrage,49.61
2024-06-05 04:15:00,75.62,-42.55,50.054,Energy Arbitrage,42.0
2024-06-05 04:30:00,80.36,-37.9,49.963,Energy Arbitrage,50.83
2024-06-05 04:45:00,85.08,-37.76,49.97,Energy Arbitrage,32.58
2024-06-05 05:00:00,84.47,4.89,50.072,Frequency Regulation,42.49
2024-06-05 05:15:00,84.38,0.71,50.027,Frequency Regulation,64.29
2024-06-05 05:30:00,84.58,-1.62,50.036,Frequency Regulation,58.12
2024-06-05 05:45:00,83.67,7.34,49.752,Frequency Regulation,49.43
2024-06-05 06:00:00,83.15,4.1,49.981,Frequency Regulation,77.25
2024-06-05 06:15:00,83.76,-4.89,49.939,Frequency Regulation,70.1
2024-06-05 06:30:00,83.28,3.87,50.152,Frequency Regulation,80.5
2024-06-05 06:45:00,83.26,0.2,50.049,Frequency Regulation,108.79
2024-06-05 07:00:00,78.84,35.32,50.0,Peak Shaving,80.41
2024-06-05 07:15:00,73.22,44.97,50.107,Peak Shaving,122.67
2024-06-05 07:30:00,68.88,34.68,50.014,Peak Shaving,89.83
2024-06-05 07:45:00,64.86,32.18,50.01,Peak Shaving,83.3
2024-06-05 08:00:00,60.92,31.56,49.929,Peak Shaving,137.24
2024-06-05 08:15:00,56.85,32.52,49.885,Peak Shaving,109.75
2024-06-05 08:30:00,51.89,39.73,50.059,Peak Shaving,127.65
2024-06-05 08:45:00,46.72,41.35,50.058,Peak Shaving,97.95
2024-06-05 09:00:00,41.16,44.49,50.001,Peak Shaving,93.08
2024-06-05 09:15:00,37.23,31.42,50.077,Peak Shaving,101.49
2024-06-05 09:30:00,32.01,41.79,50.029,Peak Shaving,85.57
2024-06-05 09:45:00,26.38,45.04,49.954,Peak Shaving,74.13
2024-06-05 10:00:00,26.7,-2.59,49.931,Frequency Regulation,70.68
2024-06-05 10:15:00,27.48,-6.26,50.005,Frequency Regulation,63.14
2024-06-05 10:30:00,28.19,-5.69,50.086,Frequency Regulation,60.66
2024-06-05 10:45:00,27.1,8.73,50.146,Frequency Regulation,60.92
2024-06-05 11:00:00,26.53,4.63,49.986,Frequency Regulation,66.21
2024-06-05 11:15:00,26.15,3.02,49.997,Frequency Regulation,27.47
2024-06-05 11:30:00,25.1,8.39,49.97,Frequency Regulation,55.18
2024-06-05 11:45:00,26.1,-7.98,49.975,Frequency Regulation,36.43
2024-06-05 12:00:00,30.59,-35.91,50.015,Peak Shaving,54.88
2024-06-05 12:15:00,34.04,-27.67,49.936,Peak Shaving,34.24
2024-06-05 12:30:00,38.86,-38.51,49.973,Peak Shaving,37.99
2024-06-05 12:45:00,43.62,-38.07,49.934,Peak Shaving,46.37
2024-06-05 13:00:00,46.9,-26.27,50.007,Peak Shaving,40.55
2024-06-05 13:15:00,50.87,-31.78,50.015,Peak Shaving,37.71
2024-06-05 13:30:00,54.91,-32.3,50.05,Peak Shaving,57.24
2024-06-05 13:45:00,58.33,-27.39,49.876,Peak Shaving,40.82
2024-06-05 14:00:00,62.77,-35.46,49.965,Peak Shaving,40.43
2024-06-05 14:15:00,66.9,-33.1,49.984,Peak Shaving,42.63
2024-06-05 14:30:00,71.06,-33.23,50.038,Peak Shaving,55.44
2024-06-05 14:45:00,75.44,-35.1,49.983,Peak Shaving,49.84
2024-06-05 15:00:00,75.75,-2.46,50.007,Frequency Regulation,56.02
2024-06-05 15:15:00,75.0,5.98,50.066,Frequency Regulation,37.94
2024-06-05 15:30:00,74.92,0.67,49.913,Frequency Regulation,63.01
2024-06-05 15:45:00,74.49,3.41,49.885,Frequency Regulation,60.38
2024-06-05 16:00:00,74.43,0.51,50.247,Frequency Regulation,64.84
2024-06-05 16:15:00,74.39,0.33,50.096,Frequency Regulation,73.79
2024-06-05 16:30:00,73.88,4.04,50.171,Frequency Regulation,71.76
2024-06-05 16:45:00,72.96,7.43,50.041,Frequency Regulation,89.15
2024-06-05 17:00:00,72.15,6.46,50.124,Frequency Regulation,105.44
2024-06-05 17:15:00,71.48,5.37,49.944,Frequency Regulation,72.62
2024-06-05 17:30:00,70.96,4.18,49.799,Frequency Regulation,131.59
2024-06-05 17:45:00,70.05,7.27,50.245,Frequency Regulation,112.48
2024-06-05 18:00:00,63.86,49.51,50.058,Energy Arbitrage,158.84
2024-06-05 18:15:00,58.28,44.64,50.013,Energy Arbitrage,144.47
2024-06-05 18:30:00,53.79,35.91,50.048,Energy Arbitrage,141.51
2024-06-05 18:45:00,48.63,41.28,50.068,Energy Arbitrage,140.65
2024-06-05 19:00:00,43.45,41.42,49.97,Energy Arbitrage,97.84
2024-06-05 19:15:00,37.35,48.78,49.948,Energy Arbitrage,106.55
2024-06-05 19:30:00,32.98,34.98,49.977,Energy Arbitrage,129.68
2024-06-05 19:45:00,27.11,46.94,49.989,Energy Arbitrage,114.45
2024-06-05 20:00:00,21.47,45.18,49.924,Energy Arbitrage,129.34
2024-06-05 20:15:00,15.56,47.27,49.988,Energy Arbitrage,115.08
2024-06-05 20:30:00,10.0,44.46,50.004,Energy Arbitrage,85.16
2024-06-05 20:45:00,10.0,0.0,50.002,Energy Arbitrage,76.67
2024-06-05 21:00:00,10.0,0.0,49.969,Energy Arbitrage,60.26
2024-06-05 21:15:00,10.0,0.0,50.082,Energy Arbitrage,54.29
2024-06-05 21:30:00,10.0,0.0,50.011,Energy Arbitrage,46.11
2024-06-05 21:45:00,10.0,0.0,50.103,Energy Arbitrage,40.57
2024-06-05 22:00:00,10.35,-2.77,49.946,Frequency Regulation,59.12
2024-06-05 22:15:00,10.8,-3.62,49.97,Frequency Regulation,64.99
2024-06-05 22:30:00,10.64,1.31,49.998,Frequency Regulation,31.79
2024-06-05 22:45:00,10.0,5.08,50.032,Frequency Regulation,51.71
2024-06-05 23:00:00,10.0,0.0,50.143,Frequency Regulation,38.21
2024-06-05 23:15:00,10.0,0.0,49.959,Frequency Regulation,51.52
2024-06-05 23:30:00,10.0,0.0,50.208,Frequency Regulation,49.05
2024-06-05 23:45:00,10.0,0.0,49.93,Frequency Regulation,37.85
2024-06-06 00:00:00,11.1,-8.8,50.062,Frequency Regulation,41.08
2024-06-06 00:15:00,10.62,3.88,49.791,Frequency Regulation,27.33
2024-06-06 00:30:00,11.36,-5.99,49.858,Frequency Regulation,39.49
2024-06-06 00:45:00,11.83,-3.75,49.843,Frequency Regulation,52.78
2024-06-06 01:00:00,15.66,-30.59,50.023,Energy Arbitrage,38.86
2024-06-06 01:15:00,21.09,-43.46,50.105,Energy Arbitrage,53.38
2024-06-06 01:30:00,26.23,-41.16,50.016,Energy Arbitrage,39.49
2024-06-06 01:45:00,31.49,-42.03,49.99,Energy Arbitrage,37.61
2024-06-06 02:00:00,36.78,-42.37,49.991,Energy Arbitrage,41.1
2024-06-06 02:15:00,41.9,-40.94,49.986,Energy Arbitrage,51.17
2024-06-06 02:30:00,47.23,-42.64,50.099,Energy Arbitrage,48.66
2024-06-06 02:45:00,52.07,-38.75,50.067,Energy Arbitrage,56.98
2024-06-06 03:00:00,56.67,-36.79,49.959,Energy Arbitrage,38.52
2024-06-06 03:15:00,60.67,-31.97,49.946,Energy Arbitrage,22.5
2024-06-06 03:30:00,66.1,-43.45,50.024,Energy Arbitrage,55.05
2024-06-06 03:45:00,69.91,-30.48,49.982,Energy Arbitrage,43.54
2024-06-06 04:00:00,73.81,-31.19,50.012,Energy Arbitrage,58.35
2024-06-06 04:15:00,78.75,-39.52,50.043,Energy Arbitrage,43.28
2024-06-06 04:30:00,83.78,-40.27,50.044,Energy Arbitrage,48.89
2024-06-06 04:45:00,87.77,-31.9,50.076,Energy Arbitrage,57.2
2024-06-06 05:00:00,87.53,1.97,49.794,Frequency Regulation,68.8
2024-06-06 05:15:00,88.42,-7.16,49.86,Frequency Regulation,67.07
2024-06-06 05:30:00,89.0,-4.61,50.197,Frequency Regulation,94.67
2024-06-06 05:45:00,89.58,-4.69,49.902,Frequency Regulation,67.3
2024-06-06 06:00:00,88.79,6.35,50.073,Frequency Regulation,79.67
2024-06-06 06:15:00,87.94,6.76,50.131,Frequency Regulation,71.16
2024-06-06 06:30:00,87.24,5.64,49.872,Frequency Regulation,92.96
2024-06-06 06:45:00,87.53,-2.31,49.997,Frequency Regulation,110.57
2024-06-06 07:00:00,82.24,42.3,50.011,Peak Shaving,77.0
2024-06-06 07:15:00,78.38,30.9,50.011,Peak Shaving,141.98
2024-06-06 07:30:00,72.79,44.7,50.037,Peak Shaving,160.78
2024-06-06 07:45:00,67.15,45.15,50.005,Peak Shaving,86.53
2024-06-06 08:00:00,62.62,36.21,50.086,Peak Shaving,126.89
2024-06-06 08:15:00,57.59,40.25,49.994,Peak Shaving,85.43
2024-06-06 08:30:00,52.03,44.49,50.028,Peak Shaving,109.82
2024-06-06 08:45:00,47.12,39.27,50.012,Peak Shaving,75.33
2024-06-06 09:00:00,43.24,31.02,49.906,Peak Shaving,106.26
2024-06-06 09:15:00,38.57,37.39,50.035,Peak Shaving,79.09
2024-06-06 09:30:00,34.04,36.19,50.018,Peak Shaving,101.17
2024-06-06 09:45:00,29.05,39.92,49.93,Peak Shaving,73.95
2024-06-06 10:00:00,28.36,5.57,49.913,Frequency Regulation,77.51
2024-06-06 10:15:00,27.43,7.39,50.091,Frequency Regulation,56.79
2024-06-06 10:30:00,27.37,0.54,50.011,Frequency Regulation,69.17
2024-06-06 10:45:00,26.56,6.41,49.964,Frequency Regulation,73.96
2024-06-06 11:00:00,26.22,2.78,49.96,Frequency Regulation,56.59
2024-06-06 11:15:00,26.44,-1.76,49.852,Frequency Regulation,69.12
2024-06-06 11:30:00,26.4,0.31,49.927,Frequency Regulation,39.76
2024-06-06 11:45:00,25.5,7.16,49.844,Frequency Regulation,38.86
2024-06-06 12:00:00,29.49,-31.94,49.93,Peak Shaving,37.96
